filepath,filename,actor_id,emotion_code,emotion_label,intensity,statement_code,statement_text,repetition,gender,discrepancy,text_pred_emotion,text_confidence,text_valence,text_neg_word_count,text_minimizer_count,text_prob_neutral,voice_pitch_mean,voice_pitch_std,voice_pitch_range,voice_jitter,voice_energy_mean,voice_energy_std,voice_shimmer,voice_zcr_mean,voice_tempo,voice_spectral_centroid,voice_silence_ratio,voice_mfcc_1,voice_mfcc_2,voice_mfcc_3,voice_pred_emotion,voice_emotion_confidence,voice_valence,cross_valence_discrepancy,cross_valence_direction,cross_confidence_product,cross_emotion_mismatch,cross_valence_sign_mismatch
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-02-02-02-01-01.wav,03-01-02-02-02-01-01.wav,1,02,calm,strong,02,Dogs are sitting by the door,1,male,0,neutral,0.8559965,-0.024885241,0,0,0.8559965,114.98956357489223,7.435327312675713,34.53278920380741,0.018773878709958117,0.00390435,0.0015065817,0.13212572,0.14061124559859156,144.23076923076923,1729.554638443598,0.0,-506.5806,96.32683,4.383216,sad,0.15087715,-0.2711603,0.24627507,-1,0.12915032,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-02-02-02-02-01.wav,03-01-02-02-02-02-01.wav,1,02,calm,strong,02,Dogs are sitting by the door,2,male,0,neutral,0.8559965,-0.024885241,0,0,0.8559965,109.90636336229659,11.498544318742047,47.33883190526112,0.02521449384461374,0.0043097828,0.00216399,0.13715547,0.14019972278225806,170.45454545454547,1751.6861549407781,0.0,-486.26404,95.87489,-0.5606746,sad,0.14974366,-0.27128538,0.24640015,-1,0.12818004,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-01-01-01.wav,03-01-03-01-01-01-01.wav,1,03,happy,normal,01,Kids are talking by the door,1,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,153.4962210244829,14.09008683401932,47.124953807257384,0.03229228072212344,0.010196546,0.004123352,0.17751597,0.10199770720108696,125.0,1507.9499360880895,0.0,-405.53864,108.52491,-12.750309,fearful,0.13450192,-0.25081068,0.18860647,-1,0.10857254,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-01-02-01.wav,03-01-03-01-01-02-01.wav,1,03,happy,normal,01,Kids are talking by the door,2,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,137.7316271203164,31.962038778410278,118.52531449832242,0.04881116770259647,0.009989277,0.0060463874,0.20420563,0.10206853693181818,144.23076923076923,1453.2940525103309,0.09259259259259256,-438.15076,100.75611,-14.095285,fearful,0.13453102,-0.25083098,0.18862677,-1,0.108596034,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-02-01-01.wav,03-01-03-01-02-01-01.wav,1,03,happy,normal,02,Dogs are sitting by the door,1,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,130.87836022166826,16.732983514981225,61.40944770561384,0.0399381919809969,0.008925431,0.004079702,0.16518332,0.12404421542553191,110.29411764705883,1583.5613473934902,0.0,-423.4904,107.00643,-0.7321473,fearful,0.13472971,-0.24952999,0.22464475,-1,0.11532816,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-02-02-01.wav,03-01-03-01-02-02-01.wav,1,03,happy,normal,02,Dogs are sitting by the door,2,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,130.9549353180395,14.48373041807591,61.200757123004266,0.03950004777019464,0.008097871,0.0032921701,0.13696165,0.1323875144675926,187.5,1804.0986311779727,0.0,-420.7807,88.35189,-1.7624006,happy,0.13623598,-0.24738224,0.222497,-1,0.11661752,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-01-01-01.wav,03-01-03-02-01-01-01.wav,1,03,happy,strong,01,Kids are talking by the door,1,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,223.95632719358298,27.43612759503587,77.96779397807191,0.03810168319904284,0.015397579,0.006833823,0.19309738,0.11156728316326531,117.1875,1698.3435312916354,0.0,-361.79886,84.926704,-18.766417,fearful,0.13381088,-0.2503019,0.18809769,-1,0.10801472,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-01-02-01.wav,03-01-03-02-01-02-01.wav,1,03,happy,strong,01,Kids are talking by the door,2,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,209.1765491319766,27.947716462851535,103.2779688767223,0.03129601516173462,0.019345202,0.01045835,0.21392003,0.10746173469387756,133.92857142857142,1628.6576792106043,0.0,-349.80075,86.63909,-28.225595,happy,0.13471359,-0.24697587,0.18477166,-1,0.10874341,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-02-01-01.wav,03-01-03-02-02-01-01.wav,1,03,happy,strong,02,Dogs are sitting by the door,1,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,186.7056209008175,27.564616174293963,120.03865737637749,0.03577990879266031,0.022396633,0.010721111,0.1688198,0.15896356301229508,170.45454545454547,2007.9851679116234,0.0,-321.34702,69.54781,-18.61889,happy,0.13766664,-0.24031094,0.2154257,-1,0.11784216,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-02-02-01.wav,03-01-03-02-02-02-01.wav,1,03,happy,strong,02,Dogs are sitting by the door,2,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,179.54875077568818,20.912156851007826,78.30987228058672,0.042458348009615225,0.020731542,0.009990873,0.17705898,0.14556384477459017,98.6842105263158,1907.7596855518677,0.0,-334.69562,74.04506,-22.01967,happy,0.13840581,-0.23802593,0.2131407,-1,0.11847489,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-01-01-01.wav,03-01-04-01-01-01-01.wav,1,04,sad,normal,01,Kids are talking by the door,1,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,126.36416168907148,15.133429813596967,59.16904830865376,0.036730682749700545,0.0047526695,0.0026737927,0.21311614,0.10082135881696429,125.0,1500.1020131353039,0.018181818181818188,-488.32513,105.79009,-10.582514,sad,0.1437695,-0.27461514,0.21241093,-1,0.116053514,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-01-02-01.wav,03-01-04-01-01-02-01.wav,1,04,sad,normal,01,Kids are talking by the door,2,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,114.32312149187511,12.381728407679416,51.13997204394151,0.023544748897148644,0.0048018433,0.0023449175,0.21459396,0.09737574800531915,125.0,1471.1899698487325,0.0,-477.63925,109.72305,-11.896857,calm,0.13426238,-0.2517774,0.1895732,-1,0.108379185,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-02-01-01.wav,03-01-04-01-02-01-01.wav,1,04,sad,normal,02,Dogs are sitting by the door,1,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,113.44196047376695,9.889494322698939,41.302000134188035,0.029478045423592662,0.0042105904,0.0019571194,0.16340384,0.11002250339673914,117.1875,1495.420490339946,0.0,-490.80536,112.71595,-11.204041,sad,0.1377835,-0.26693743,0.2420522,-1,0.11794219,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-02-02-01.wav,03-01-04-01-02-02-01.wav,1,04,sad,normal,02,Dogs are sitting by the door,2,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,117.1266757849999,14.876399735319506,56.42594097384912,0.04296614458891537,0.0054732664,0.0024437518,0.17200318,0.12782118055555555,110.29411764705883,1584.2910252331455,0.0,-473.84448,105.40996,-4.7405157,angry,0.12821163,-0.25904167,0.23415643,-1,0.109748706,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-01-01-01.wav,03-01-04-02-01-01-01.wav,1,04,sad,strong,01,Kids are talking by the door,1,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,124.56255411657351,9.436185823045104,48.63451032905985,0.0253007762395889,0.006316118,0.002710348,0.18787467,0.10593087332589286,104.16666666666667,1529.4580064512245,0.0,-468.2143,106.68583,-5.4683876,calm,0.13325034,-0.26382378,0.20161957,-1,0.107562244,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-01-02-01.wav,03-01-04-02-01-02-01.wav,1,04,sad,strong,01,Kids are talking by the door,2,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,145.1138634736457,22.813909892487445,80.24298549193583,0.03126511507104094,0.011448187,0.006337816,0.24341372,0.10580078125,125.0,1617.737799909969,0.0,-411.66925,95.8847,-11.142573,calm,0.13628584,-0.25782004,0.19561583,-1,0.11001255,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-02-01-01.wav,03-01-04-02-02-01-01.wav,1,04,sad,strong,02,Dogs are sitting by the door,1,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,144.63487174876914,22.285328060852606,74.13579491259475,0.04929684966380709,0.0109962085,0.0055234353,0.16139504,0.13230613425925927,187.5,1740.1154061731245,0.0,-404.37897,90.73993,-13.299507,happy,0.13177003,-0.24509896,0.22021373,-1,0.11279468,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-02-02-01.wav,03-01-04-02-02-02-01.wav,1,04,sad,strong,02,Dogs are sitting by the door,2,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,145.30757433351712,19.66397302496118,78.99914024748739,0.0429762075294499,0.012926878,0.0054931603,0.1597595,0.14396449497767858,187.5,1857.2013421880542,0.0,-377.5872,82.7527,-10.051071,disgust,0.12955151,-0.26292604,0.2380408,-1,0.11089564,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-01-01-01.wav,03-01-05-01-01-01-01.wav,1,05,angry,normal,01,Kids are talking by the door,1,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,166.86970425492567,33.362376566694046,134.73883723499566,0.05971193713784,0.019250665,0.010777669,0.25030395,0.15048653738839285,117.1875,2058.3574530807373,0.036363636363636376,-332.08328,69.927925,-3.7469504,happy,0.14213057,-0.22623464,0.16403043,-1,0.11473054,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-01-02-01.wav,03-01-05-01-01-02-01.wav,1,05,angry,normal,01,Kids are talking by the door,2,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,206.92445267332332,54.71137956192783,203.02764504614788,0.06752254957921354,0.02005796,0.009786056,0.23487379,0.1558097464139344,110.29411764705883,2132.01246266472,0.0,-321.13467,61.058697,-6.9929705,happy,0.1424278,-0.22811966,0.16591544,-1,0.11497047,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-02-01-01.wav,03-01-05-01-02-01-01.wav,1,05,angry,normal,02,Dogs are sitting by the door,1,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,139.58030234839137,15.929380169341576,46.503579229047304,0.033239141437096914,0.01589632,0.008533616,0.19607292,0.165740966796875,117.1875,1995.1939195359737,0.0,-346.85825,78.50828,-0.5553544,happy,0.14281668,-0.22886458,0.20397934,-1,0.12225057,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-02-02-01.wav,03-01-05-01-02-02-01.wav,1,05,angry,normal,02,Dogs are sitting by the door,2,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,164.63102754893262,26.47458801267279,81.07277802980894,0.051247237129892896,0.023123465,0.013339374,0.20685151,0.18204900568181817,104.16666666666667,2136.684193362632,0.0,-321.31967,71.429115,-7.7052407,happy,0.14340925,-0.22904354,0.2041583,-1,0.122757815,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-01-01-01.wav,03-01-05-02-01-01-01.wav,1,05,angry,strong,01,Kids are talking by the door,1,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,340.7917471695469,50.1315349774525,172.60535670392088,0.03440338480321175,0.11173837,0.058977913,0.23435806,0.16653490823412698,187.5,2326.290249331218,0.0,-151.50253,29.83423,-35.54004,happy,0.14193197,-0.22411786,0.16191365,-1,0.114570215,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-01-02-01.wav,03-01-05-02-01-02-01.wav,1,05,angry,strong,01,Kids are talking by the door,2,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,266.6163479436458,38.124044041799614,161.96050692479122,0.0434473125209206,0.06594301,0.03805172,0.21574618,0.1615773670708955,110.29411764705883,2186.029864672632,0.0,-212.9615,39.885937,-23.670353,happy,0.14277157,-0.22170867,0.15950446,-1,0.115247965,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-02-01-01.wav,03-01-05-02-02-01-01.wav,1,05,angry,strong,02,Dogs are sitting by the door,1,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,254.50031909288052,55.24144179270112,200.71740923633115,0.04741570587550792,0.06638065,0.042807497,0.17661595,0.2291107177734375,156.25,2526.0819573504477,0.04761904761904767,-208.46098,33.638706,-17.603745,happy,0.14302976,-0.22189257,0.19700733,-1,0.12243298,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-02-02-01.wav,03-01-05-02-02-02-01.wav,1,05,angry,strong,02,Dogs are sitting by the door,2,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,357.89650491822744,47.92839589642184,224.8400431290538,0.044432438303826136,0.17598206,0.1029267,0.1986108,0.20482738597972974,144.23076923076923,2457.242008136508,0.041095890410958735,-111.90207,23.181896,-36.68224,happy,0.14323315,-0.22206515,0.19717991,-1,0.122607075,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-01-01-01.wav,03-01-06-01-01-01-01.wav,1,06,fearful,normal,01,Kids are talking by the door,1,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,147.62672232392296,18.371775967950647,73.08252775510803,0.04094944820042353,0.013827227,0.0065024556,0.20345828,0.099404296875,144.23076923076923,1572.6697873420685,0.0,-375.02747,95.905334,-10.366892,calm,0.13205168,-0.26024893,0.19804472,-1,0.10659466,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-01-02-01.wav,03-01-06-01-01-02-01.wav,1,06,fearful,normal,01,Kids are talking by the door,2,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,166.0600785382927,24.97038604307838,102.60227042738124,0.042797582120702345,0.012734846,0.0050711967,0.18542318,0.10691481370192307,125.0,1583.8525812971634,0.0,-387.77896,93.84681,-18.882935,disgust,0.13629124,-0.26207477,0.19987056,-1,0.11001691,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-02-01-01.wav,03-01-06-01-02-01-01.wav,1,06,fearful,normal,02,Dogs are sitting by the door,1,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,125.78588543275406,22.550976344993444,100.78869628019888,0.057062770361483134,0.011295796,0.00494058,0.17024045,0.11622132646276596,110.29411764705883,1680.134389473419,0.0,-389.59662,93.66455,-4.0188265,disgust,0.13311519,-0.27030757,0.24542233,-1,0.11394613,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-02-02-01.wav,03-01-06-01-02-02-01.wav,1,06,fearful,normal,02,Dogs are sitting by the door,2,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,129.30513133020574,10.214272390432521,62.5290472115811,0.03910055415556313,0.009791529,0.0045596776,0.15875939,0.15043583622685186,125.0,1846.3571995777709,0.0,-400.73294,85.23399,-11.028599,calm,0.13029945,-0.26496854,0.2400833,-1,0.11153587,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-01-01-01.wav,03-01-06-02-01-01-01.wav,1,06,fearful,strong,01,Kids are talking by the door,1,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,218.03321220540212,44.65669507923529,152.5792165029081,0.05205765253784352,0.02948274,0.029284496,0.21082532,0.2057123293821839,98.6842105263158,2495.166712359233,0.34883720930232553,-325.16504,41.669743,-14.801157,calm,0.13139185,-0.26211628,0.19991207,-1,0.10606203,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-01-02-01.wav,03-01-06-02-01-02-01.wav,1,06,fearful,strong,01,Kids are talking by the door,2,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,264.6304192112908,28.24604555952192,108.33407937659149,0.036675007213143804,0.045494843,0.033912282,0.2297031,0.11768317945075757,117.1875,1864.8463054766357,0.09230769230769242,-275.30814,55.88306,-30.412987,calm,0.13050295,-0.26605353,0.20384932,-1,0.1053445,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-02-01-01.wav,03-01-06-02-02-01-01.wav,1,06,fearful,strong,02,Dogs are sitting by the door,1,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,262.1689115008711,33.36796049702366,157.23593046597176,0.03485287118826361,0.07991714,0.04590919,0.1892101,0.1670607182017544,187.5,2134.8299912526777,0.0,-199.59062,35.855354,-33.462734,disgust,0.13003485,-0.26312488,0.23823965,-1,0.11130937,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-02-02-01.wav,03-01-06-02-02-02-01.wav,1,06,fearful,strong,02,Dogs are sitting by the door,2,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,256.1791795444782,34.09911702382653,148.17514480703494,0.045103217200705883,0.05461928,0.031446744,0.19226924,0.14952741350446427,117.1875,2014.2610363425301,0.0,-239.06348,48.79546,-29.363174,disgust,0.1310732,-0.26483947,0.23995423,-1,0.112198204,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-07-01-01-01-01.wav,03-01-07-01-01-01-01.wav,1,07,disgust,normal,01,Kids are talking by the door,1,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,150.33734054246779,32.65807029805187,97.86731309876134,0.046346039331256014,0.0056963568,0.0031759995,0.19074169,0.12877308238636365,133.92857142857142,1733.362796267032,0.01851851851851849,-477.65656,89.61497,0.39073068,neutral,0.1314516,-0.24977769,0.18757348,-1,0.10611027,0,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-07-01-01-02-01.wav,03-01-07-01-01-02-01.wav,1,07,disgust,normal,01,Kids are talking by the door,2,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,179.81738173165115,32.46925833253554,107.96514719262214,0.038181931518312145,0.0062543764,0.00414723,0.21544218,0.1479740466101695,110.29411764705883,1923.1614751944564,0.017241379310344862,-455.9544,81.1547,-0.10937519,calm,0.13056831,-0.24856247,0.18635826,-1,0.105397254,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-07-01-02-01-01.wav,03-01-07-01-02-01-01.wav,1,07,disgust,normal,02,Dogs are sitting by the door,1,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,120.61379086105454,20.029662173752968,74.53240152995234,0.059063651865684345,0.0055649346,0.0027276783,0.17945218,0.15320217993951613,144.23076923076923,1909.632429306719,0.016393442622950838,-476.7147,89.87798,5.1151223,calm,0.13178176,-0.250643,0.22575775,-1,0.11280472,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-07-01-02-02-01.wav,03-01-07-01-02-02-01.wav,1,07,disgust,normal,02,Dogs are sitting by the door,2,male,1,neutral,0.8559965,-0.024885241,0,0,0.8559965,132.10898691233785,26.186651069672056,97.23516182261076,0.06227279480188041,0.006168906,0.0035388211,0.17654216,0.16307721819196427,93.75,1982.1627604223781,0.0,-456.9081,88.2416,3.5353432,neutral,0.1325102,-0.2542527,0.22936746,-1,0.113428265,0,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-07-02-01-01-01.wav,03-01-07-02-01-01-01.wav,1,07,disgust,strong,01,Kids are talking by the door,1,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,272.91244938573726,67.8166533986315,240.07731475275497,0.05917823756605539,0.022074569,0.018769411,0.18434669,0.15152516084558823,156.25,2062.153425110691,0.04477611940298509,-357.93344,59.4116,-10.098528,calm,0.13043585,-0.23926315,0.17705894,-1,0.10529033,1,0
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_01/03-01-07-02-01-02-01.wav,03-01-07-02-01-02-01.wav,1,07,disgust,strong,01,Kids are talking by the door,2,male,1,neutral,0.80721927,-0.062204212,0,0,0.80721927,283.6209818996239,81.74544009335773,275.2479501699554,0.06195399813219157,0.027290385,0.013908681,0.20448256,0.1409870016163793,110.29411764705883,1999.0046233227883,0.03508771929824561,-326.32025,61.471004,-7.6918855,calm,0.13059998,-0.24714833,0.18494412,-1,0.10542282,1,0
